"","id","prize","year","name","gender","yob","yod","univ","city","country"
"247","1190851","1","1908","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) "
"248","1190852","1","1908","Hans  Geitel","M","1855","1917","University of Munich","Munich","GERMANY (DE) "
"249","1190861","1","1908","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) "
"250","1190862","1","1908","Hans  Geitel","M","1855","1928","Würzburg","Würzburg","GERMANY (DE) "
"251","1190871","1","1908","Friedrich  Kohlrausch","M","1840",NA,NA,NA,"GERMANY (DE) "
"252","1190881","1","1908","Gustaf  de Laval","M","1845",NA,NA,NA,"SWEDEN (SE) "
"253","1190891","1","1908","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) "
"254","11908101","1","1908","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) "
"255","11908111","1","1908","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) "
"256","11908121","1","1908","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) "
"257","11908131","1","1908","Gabriel  Lippmann","M","1845","1921","Sorbonne","Paris","FRANCE (FR) "
"258","11908141","1","1908","Guglielmo  Marconi","M","1874","1937","Marconi Wireless Telegraph Co Ltd","London","UNITED KINGDOM (GB) "
"259","11908151","1","1908","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"260","11908152","1","1908","Wilhelm  Wien","M","1864","1928","Würzburg","Würzburg","GERMANY (DE) "
"261","11908161","1","1908","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) "
"262","11908171","1","1908","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) "
"263","11908181","1","1908","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) "
"264","11908191","1","1908","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) "
"265","11908201","1","1908","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) "
"266","11908211","1","1908","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) "
"267","11908221","1","1908","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) "
"268","11908231","1","1908","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) "
"269","11908241","1","1908","Ernest  Lord Rutherford","M","1871","1937","Victoria University of Manchester","Manchester","UNITED KINGDOM (GB) "
"270","1190911","1","1909","Edouard  Branly","M","1844",NA,NA,NA,"FRANCE (FR) "
"271","1190912","1","1909","Guglielmo  Marconi","M","1874","1937","Marconi Wireless Telegraph Co Ltd","London","UNITED KINGDOM (GB) "
"272","1190913","1","1909","Valdemar  Poulsen","M","1869",NA,NA,NA,"DENMARK (DK) "
"273","1190921","1","1909","Ferdinand C Braun","M","1850","1918","University of Strasbourg","Strasbourg","GERMANY (DE) "
"274","1190922","1","1909","Guglielmo  Marconi","M","1874","1937","Marconi Wireless Telegraph Co Ltd","London","UNITED KINGDOM (GB) "
"275","1190931","1","1909","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) "
"276","1190932","1","1909","Hans  Geitel","M","1855","1917","University of Munich","Munich","GERMANY (DE) "
"277","1190941","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) "
"278","1190951","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) "
"279","1190952","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) "
"280","1190953","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) "
"281","1190961","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) "
"282","1190971","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) "
"283","1190972","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) "
"284","1190973","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) "
"285","1190981","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) "
"286","1190991","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) "
"287","1190992","1","1909","Gabriel  Voisin","M","1880",NA,NA,"Stockholm","FRANCE (FR) "
"288","1190993","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) "
"289","11909101","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) "
"290","11909102","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"291","11909103","1","1909","Wilhelm  Wien","M","1864","1928",NA,NA,"GERMANY (DE) "
"292","11909111","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) "
"293","11909112","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) "
"294","11909113","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) "
"295","11909121","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) "
"296","11909131","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) "
"297","11909132","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) "
"298","11909133","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) "
"299","11909141","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) "
"300","11909151","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) "
"301","11909152","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) "
"302","11909153","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) "
"303","11909161","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) "
"304","11909171","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) "
"305","11909172","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) "
"306","11909173","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) "
"307","11909181","1","1909","Wilbur  Wright","M","1867","1912",NA,NA,"UNITED STATES (US) "
"308","11909191","1","1909","Henri  Farman","M","1874","1958",NA,NA,"FRANCE (FR) "
"309","11909192","1","1909","Gabriel  Voisin","M","1880",NA,NA,NA,"FRANCE (FR) "
"310","11909193","1","1909","Orville  Wright","M","1871","1948",NA,NA,"UNITED STATES (US) "
"311","11909201","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) "
"312","11909211","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) "
"313","11909221","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) "
"314","11909231","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) "
"315","11909241","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) "
"316","11909251","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) "
"317","11909261","1","1909","George E Hale","M","1868","1938",NA,NA,"UNITED STATES (US) "
"318","11909271","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"319","11909281","1","1909","Oliver  Heaviside","M","1850","1925",NA,NA,"UNITED KINGDOM (GB) "
"320","11909282","1","1909","John H Poynting","M","1852",NA,"Würzburg","Würzburg","UNITED KINGDOM (GB) "
"321","11909283","1","1909","Wilhelm  Wien","M","1864","1928",NA,NA,"GERMANY (DE) "
"322","11909291","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) "
"323","11909301","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) "
"324","11909302","1","1909","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"325","11909311","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) "
"326","11909321","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) "
"327","11909331","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) "
"328","11909341","1","1909","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) "
"329","11909351","1","1909","Friedrich  Kohlrausch","M","1840",NA,NA,NA,"GERMANY (DE) "
"330","11909361","1","1909","Friedrich  Kohlrausch","M","1840",NA,NA,NA,"GERMANY (DE) "
"331","11909371","1","1909","Friedrich  Kohlrausch","M","1840",NA,NA,NA,"GERMANY (DE) "
"332","11909372","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"333","11909381","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"334","11909391","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"335","11909401","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"336","11909411","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"337","11909421","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"338","11909431","1","1909","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"339","11909432","1","1909","Johannes D van der Waals","M","1837","1923","University of Amsterdam","Amsterdam","NETHERLANDS (NL) "
"340","11909441","1","1909","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"341","11909451","1","1909","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"342","11909461","1","1909","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) "
"343","11909471","1","1909","Heinrich  Rubens","M","1865",NA,NA,NA,"GERMANY (DE) "
"344","11909481","1","1909","Heinrich  Rubens","M","1865",NA,NA,NA,"GERMANY (DE) "
"345","11909491","1","1909","Johannes D van der Waals","M","1837","1923","University of Amsterdam","Amsterdam","NETHERLANDS (NL) "
"346","1191011","1","1910","Henri  Abraham","M","1868",NA,NA,NA,"FRANCE (FR) "
"347","1191012","1","1910","Paul  Langevin","M","1872","1946",NA,NA,"FRANCE (FR) "
"348","1191021","1","1910","Knut  Ångström","M","1857",NA,"Uppsala University","Uppsala","SWEDEN (SE) "
"349","1191031","1","1910","René  Benoit","M","1844",NA,NA,NA,"FRANCE (FR) "
"350","1191032","1","1910","Charles E Guillaume","M","1861","1938","International Bureau of Weights and Measures","Sèvres","FRANCE (FR) "
"351","1191033","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"352","1191041","1","1910","William  Crookes","M","1832",NA,NA,NA,"UNITED KINGDOM (GB) "
"353","1191051","1","1910","Albert  Einstein","M","1879","1955","Berlin","Berlin-Dahlem","GERMANY (DE) "
"354","1191061","1","1910","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) "
"355","1191062","1","1910","Hans  Geitel","M","1855","1917","University of Munich","Munich","GERMANY (DE) "
"356","1191071","1","1910","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) "
"357","1191072","1","1910","Hans  Geitel","M","1855","1916",NA,NA,"GERMANY (DE) "
"358","1191081","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"359","1191082","1","1910","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) "
"360","1191083","1","1910","Hans  Geitel","M","1855","1947","Kiel University","Kiel","GERMANY (DE) "
"361","1191091","1","1910","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) "
"362","1191092","1","1910","Hans  Geitel","M","1855","1928","Würzburg","Würzburg","GERMANY (DE) "
"363","11910101","1","1910","Allvar  Gullstrand","M","1862","1930","Uppsala University","Uppsala","SWEDEN (SE) "
"364","11910111","1","1910","Heike  Kamerlingh Onnes","M","1853","1926","Leiden University","Leiden ","NETHERLANDS (NL) "
"365","11910121","1","1910","Otto  Lummer","M","1860",NA,NA,NA,"GERMANY (DE) "
"366","11910122","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"367","11910123","1","1910","Wilhelm  Wien","M","1864",NA,NA,NA,"GERMANY (DE) "
"368","11910131","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"369","11910141","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"370","11910151","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"371","11910161","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"372","11910171","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"373","11910181","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"374","11910191","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"375","11910201","1","1910","Johannes D van der Waals","M","1837","1923","University of Amsterdam","Amsterdam","NETHERLANDS (NL) "
"376","11910202","1","1910","Max K Planck","M","1858","1947","Berlin","Berlin","GERMANY (DE) "
"377","11910211","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"378","11910221","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"379","11910231","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"380","11910241","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"381","11910251","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"382","11910261","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"383","11910271","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"384","11910281","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"385","11910291","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"386","11910301","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"387","11910311","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"388","11910321","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"389","11910331","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"390","11910341","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"391","11910351","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"392","11910361","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"393","11910371","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"394","11910381","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"395","11910391","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"396","11910401","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"397","11910411","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"398","11910421","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"399","11910431","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"400","11910441","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"401","11910451","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"402","11910461","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"403","11910471","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"404","11910481","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"405","11910491","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"406","11910501","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"407","11910511","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"408","11910521","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"409","11910531","1","1910","Henri  Poincaré","M","1854",NA,NA,NA,"FRANCE (FR) "
"410","11910541","1","1910","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) "
"411","11910551","1","1910","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) "
"412","11910561","1","1910","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) "
"413","11910571","1","1910","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) "
"414","11910581","1","1910","Augusto  Righi","M","1850",NA,NA,NA,"ITALY (IT) "
"415","1191111","1","1911","William  Crookes","M","1832",NA,NA,NA,"UNITED KINGDOM (GB) "
"416","1191121","1","1911","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) "
"417","1191122","1","1911","Hans  Geitel","M","1855","1917","University of Munich","Munich","GERMANY (DE) "
"418","1191131","1","1911","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) "
"419","1191132","1","1911","Hans  Geitel","M","1855","1916",NA,NA,"GERMANY (DE) "
"420","1191141","1","1911","Julius  Elster","M","1854",NA,NA,NA,"GERMANY (DE) "
"421","1191142","1","1911","Hans  Geitel","M","1855","1919","Berlin","Berlin","GERMANY (DE) "
"422","1191151","1","1911","Loránd  Eötvös","M","1848","1919",NA,NA,"HUNGARY (HU) "
"423","1191161","1","1911","Loránd  Eötvös","M","1848","1919",NA,NA,"HUNGARY (HU) "
"424","1191171","1","1911","Loránd  Eötvös","M","1848","1919",NA,NA,"HUNGARY (HU) "
"425","1191181","1","1911","Charles  Fabry","M","1867",NA,NA,NA,"FRANCE (FR) "
"426","1191182","1","1911","Eugen  Goldstein","M","1850",NA,NA,NA,"GERMANY (DE) "
"427","1191191","1","1911","Allvar  Gullstrand","M","1862","1930","Uppsala University","Uppsala","SWEDEN (SE) "
"428","11911101","1","1911","Allvar  Gullstrand","M","1862","1930","Uppsala University","Uppsala","SWEDEN (SE) "
"429","11911111","1","1911","Julius  von Hann","M","1839",NA,NA,NA,"AUSTRIA (AT) "
"430","11911112","1","1911","Ernst  Mach Jr","M","1838",NA,NA,NA,"AUSTRIA (AT) "
